catalog,glong,glat,size,comments,assoc_flag,assoc,Name,Alias,Simbad_comments,VGPS Exclude,MAGPIS Exclude,Parallax,magpis,nvss_match,Cornish,Yusef 20cm GC,Lang Radio,Lang Paschen,THOR
known,346.206,-0.135081,363.97,,0,,G346.206-00.071,,,0,1,,0,0,0,0,0,0,0
no_radio,346.233,-0.321034,54.8797,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.255,0.0735497,26.2131,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.259,0.288549,38.0526,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,346.261,0.313023,151.039,,0,,GS014,,,0,1,,0,0,0,0,0,0,0
known,346.269,0.126233,103.871,,0,,FA617,,,0,1,,0,0,0,0,0,0,0
no_radio,346.27274,0.5913773,72.263907,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.281,0.0608425,17.1418,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.306,0.0609644,153.466,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.327,-0.173534,44.0118,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.405,-0.143117,34.7194,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.416,0.257716,36.2967,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,346.423,0.279386,32.3522,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,346.496,0.352717,35.5526,,0,,,,,0,1,,0,0,0,0,0,0,0
known,346.521,0.086582,59.1454,,0,,G346.539+00.097; G346.539+00.100,,,0,1,,0,0,0,0,0,0,0
known,346.529,-0.0126986,79.202,,0,,FA622,,,0,1,,0,0,0,0,0,0,0
no_radio,346.53,0.115216,41.531,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.546,0.0610928,29.3772,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.603,-0.0877717,47.8711,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.664,0.0771914,33.2599,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.68,0.179654,35.6994,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.72,0.042155,41.9253,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.753,0.0913956,29.5287,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,346.791,0.143289,57.3309,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,346.8,0.314569,74.6233,,0,,GS015,,,0,1,,0,0,0,0,0,0,0
no_radio,346.846,0.294047,34.8496,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,346.86,0.307304,25.2652,,0,,,,,0,1,,0,0,0,0,0,0,0
known,346.873,0.330212,79.8516,,0,,FA621,,,0,1,,0,0,0,0,0,0,0
observe,346.884,-0.0688314,47.03,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,346.914,-0.000630831,195.382,,0,,GS016,,,0,1,,0,0,0,0,0,0,0
observe,346.932,0.270599,81.4519,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,347.047,-0.100099,424.104,,0,,GS017,,,0,1,,0,0,0,0,0,0,0
observe,347.087,0.0911328,740.925,,0,,GS018,,,0,1,,0,0,0,0,0,0,0
observe,347.1,-0.0420978,228.559,,0,,GS019,,,0,1,,0,0,0,0,0,0,0
no_radio,347.13,0.27738,37.4144,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,347.16,0.00723361,108.348,,0,,GS020,,,0,1,,0,0,0,0,0,0,0
no_radio,347.191,0.0573031,55.7092,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.194,-0.0945897,73.7224,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,347.23,-0.052765,295.742,,1,GS022,GS021,,,0,1,,0,0,0,0,0,0,0
observe,347.236,0.0132308,94.6406,,0,,GS022,,,0,1,,0,0,0,0,0,0,0
no_radio,347.237,0.308822,42.6521,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.266,0.0207549,46.2158,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.271,-0.718711,1313.43,?,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.29,0.0247292,21.9458,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.305,0.0167742,46.452,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.324,0.0610936,34.0755,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.365,0.133384,20.5296,,0,,,,,0,1,,0,0,0,0,0,0,0
known,347.495,0.171772,727.878,,0,,G347.600+00.211,,,0,1,,0,0,0,0,0,0,0
known,347.59,0.217847,105.467,,0,,G347.600+00.211,,,0,1,,0,0,0,0,0,0,0
no_radio,347.599,0.245743,29.3265,,1,G347.600+00.211,,,,0,1,,0,0,0,0,0,0,0
known,347.62,0.146831,116.139,,0,,G347.600+00.211,,,0,1,,0,0,0,0,0,0,0
no_radio,347.629,0.148389,20.6806,,1,G347.600+00.211,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.631,0.21359,18.7507,,1,G347.600+00.211,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.633,0.254854,32.5682,,1,G347.600+00.211,,,,0,1,,0,0,0,0,0,0,0
observe,347.635,0.537389,185.134,,0,,GS023,,,0,1,,0,0,0,0,0,0,0
no_radio,347.735,-0.298946,35.3096,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.735,-0.0709136,67.6445,,0,,,,,0,1,,0,0,0,0,0,0,0
known,347.77,0.144898,122.115,,0,,FA634,,,0,1,,0,0,0,0,0,0,0
observe,347.838,0.250387,59.501,,0,,GS024,,,0,1,,0,0,0,0,0,0,0
observe,347.854,-0.334399,92.6053,,0,,,,,0,1,,0,0,0,0,0,0,0
known,347.862,0.004235,89.852,,0,,FA637,,,0,1,,0,0,0,0,0,0,0
observe,347.872,-0.313819,92.6053,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,347.881,-0.280384,92.6053,,0,,,,,0,1,,0,0,0,0,0,0,0
known,347.891,0.0422812,42.6454,obs between,0,,G347.893+00.044,,,0,1,,0,0,0,0,0,0,0
known,347.908,0.0519273,42.6454,obs between,0,,G347.893+00.044,,,0,1,,0,0,0,0,0,0,0
no_radio,347.92,-0.276559,57.3745,,0,,,,,0,1,,0,0,0,0,0,0,0
known,347.921,-0.762734,69.0675,,0,,FA642,,,0,1,,0,0,0,0,0,0,0
observe,347.931,0.492383,223.568,,0,,GS025,,,0,1,,0,0,0,0,0,0,0
observe,347.955,0.249365,55.7137,,0,,GS026,,,0,1,,0,0,0,0,0,0,0
no_radio,347.965,0.0592358,21.3982,,1,G347.964-00.439; G347.965-00.436,,,,0,1,,0,0,0,0,0,0,0
no_radio,347.966,-0.432431,33.6222,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,347.974,0.3162,57.8587,,0,,GS027,,,0,1,,0,0,0,0,0,0,0
observe,347.99,0.0489,231.612,,0,,GS028,,,0,1,,0,0,0,0,0,0,0
no_radio,347.996,-0.37978,89.8164,,0,,,,,0,1,,0,0,0,0,0,0,0
known,348,-0.495769,345.413,known or assoc with known?,0,,G347.964-00.439; G347.965-00.436,,,0,1,,0,0,0,0,0,0,0
no_radio,348.024,0.221358,26.1278,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.027,0.106204,21.5865,,0,,,,,0,1,,0,0,0,0,0,0,0
known,348.06,0.247456,90.7196,,0,,FA635,,,0,1,,0,0,0,0,0,0,0
no_radio,348.068,0.164108,26.7584,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.071,0.0831006,37.0939,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.092,-0.987353,95.2487,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.113,-0.327698,34.089,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,348.13,0.270566,63.1039,,0,,GS029,,,0,1,,0,0,0,0,0,0,0
known,348.148,0.256252,50.5712,,0,,FA636,,,0,1,,0,0,0,0,0,0,0
no_radio,348.225,-0.139818,31.8817,,0,,,,,0,1,,0,0,0,0,0,0,0
known,348.249,-0.970309,289.648,,0,,G348.240-00.980; G348.231-00.982; G348.232-00.981,RCW121,,0,1,,0,0,0,0,0,0,0
known,348.261,0.485234,500.051,,0,,G348.225+00.459,RCW120,,0,1,,0,0,0,0,0,0,0
no_radio,348.273,-0.13603,31.2835,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.292,0.434427,26.7768,,1,G348.225+00.459,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.305,-0.294553,25.9157,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.305,0.43367,26.7768,,1,G348.225+00.459,,,,0,1,,0,0,0,0,0,0,0
observe,348.369,0.142902,203.869,,0,,GS030,,,0,1,,0,0,0,0,0,0,0
no_radio,348.385,0.0802575,16.6484,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.387,0.0719244,14.7209,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.401,0.0446519,61.2868,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.409,0.148442,69.5099,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.444,-0.0487192,19.9266,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.51,-1.12039,132.232,,1,G348.715-01.031; G348.717-01.030,NR109; SHRDS944,,,0,1,,0,0,0,0,0,0,0
no_radio,348.515,0.373443,25.0261,,0,,,,,0,1,,0,0,0,0,0,0,0
known,348.533,-0.972001,57.6,,0,,FA649,,,0,1,,0,0,0,0,0,0,0
no_radio,348.539,0.0181361,34.8253,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,348.541,0.206451,174.418,,0,,GS031,,,0,1,,0,0,0,0,0,0,0
observe,348.543,0.369387,69.3489,,0,,GS032,,,0,1,,0,0,0,0,0,0,0
known,348.557,-0.985,42.5,,0,,FA650,,,0,1,,0,0,0,0,0,0,0
no_radio,348.614,-0.909829,32.8693,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.623,0.0181383,20.1691,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,348.646,0.399234,382.197,,0,,GS033,,,0,1,,0,0,0,0,0,0,0
no_radio,348.653,0.244276,32.8301,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.658,-1.04398,27.316,,1,G348.715-01.031; G348.717-01.030,NR110; SHRDS945,,,0,1,,0,0,0,0,0,0,0
no_radio,348.686,-1.03523,27.316,,1,G348.715-01.031; G348.717-01.030,NR111; SHRDS946,,,0,1,,0,0,0,0,0,0,0
known,348.691,-0.825103,1328.28,,0,,G348.715-01.031; G348.717-01.030,RCW122,,0,1,RCW122,0,0,0,0,0,0,0
no_radio,348.695,-1.02773,27.316,,1,G348.715-01.031; G348.717-01.030,NR112; SHRDS947,,,0,1,,0,0,0,0,0,0,0
no_radio,348.698,-1.01857,27.316,,1,G348.715-01.031; G348.717-01.030,NR113; SHRDS948,,,0,1,,0,0,0,0,0,0,0
known,348.71,-1.04377,388.021,,0,,G348.715-01.031; G348.717-01.030,RCW122,,0,1,RCW122,0,0,0,0,0,0,0
no_radio,348.713,0.328366,45.207,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,348.731,-0.0780742,67.4932,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.733,0.207153,35.2516,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.735,0.108667,22.798,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,348.75,-0.198527,28.9999,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.767,0.0635925,23.2085,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,348.77,0.282566,417.107,,0,,GS034,,,0,1,,0,0,0,0,0,0,0
no_radio,348.793,0.145789,153.379,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.832,0.105638,32.531,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.855,-0.164059,20.6233,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.858,-0.166546,71.3303,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.874,0.0844253,32.3303,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.881,-0.173149,27.1383,,1,FA644,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.884,0.122306,28.1185,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.89,-0.189439,20.9882,,1,FA644,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.89,0.11397,27.4713,,0,,,,,0,1,,0,0,0,0,0,0,0
known,348.892,-0.178508,28.1366,,0,,FA644,,,0,1,,0,0,0,0,0,0,0
no_radio,348.915,0.0931394,92.9806,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.919,0.00101556,61.6593,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,348.938,-1.14781,1003.59,,1,G348.715-01.031; G348.717-01.030,NR114; SHRDS949,,,0,1,,0,0,0,0,0,0,0
no_radio,348.962,0.0965489,41.9089,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,348.987,0.168564,86.685,,0,,GS035,,,0,1,,0,0,0,0,0,0,0
no_radio,348.994,0.0632156,22.742,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,348.999,0.361699,34.9579,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.006,0.103176,14.9406,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.033,0.081775,83.0419,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.042,0.152798,43.6981,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.051,0.0931378,28.4462,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.059,0.141624,46.4168,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,349.062,0.105637,29.2979,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.067,-0.0177393,28.1241,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,349.067,0.130448,29.6354,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.07,-0.0716358,53.3285,,0,,,,,0,1,,0,0,0,0,0,0,0
known,349.09,0.0715675,94.3782,,0,,G349.111+00.105,,,0,1,,0,0,0,0,0,0,0
no_radio,349.094,0.081223,18.4377,,1,G349.111+00.105,,,,0,1,,0,0,0,0,0,0,0
known,349.109,0.118719,108.793,,0,,G349.111+00.105,,,0,1,,0,0,0,0,0,0,0
no_radio,349.11,-0.772318,66.0249,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.115,-0.829817,66.0249,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,349.12,-0.4471,96,,0,,GS036,,,0,1,,0,0,0,0,0,0,0
known,349.126,0.0105714,98.8598,,0,,G349.140+00.020,,,0,1,,0,0,0,0,0,0,0
no_radio,349.133,-0.0578083,35.9091,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.172,0.146546,28.4885,,0,,,,,0,1,,0,0,0,0,0,0,0
known,349.185,0.0462311,213.892,,1,G349.140+00.020,,,,0,1,,0,0,0,0,0,0,0
observe,349.209,0.105827,77.6083,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.213,0.0743869,21.7677,,0,,,,,0,1,,0,0,0,0,0,0,0
known,349.217,0.138873,91.9171,,0,,FA643,,,0,1,,0,0,0,0,0,0,0
no_radio,349.245,0.172686,20.4002,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.246,0.10829,26.2127,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,349.258,0.164539,60.9262,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.266,-0.972134,215.027,?,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.284,0.155451,21.7211,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.293,0.019275,21.7604,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.297,0.0884036,22.3529,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,349.301,0.109813,71.9954,,0,,GS037,,,0,1,,0,0,0,0,0,0,0
observe,349.328,0.0206308,83.6198,,0,,GS038,,,0,1,,0,0,0,0,0,0,0
observe,349.336,0.147305,26.809,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.353,0.137456,16.0827,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.357,0.120032,16.5075,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,349.407,0.188379,50.8061,,0,,GS039,,,0,1,,0,0,0,0,0,0,0
observe,349.418,-0.648023,1784.93,,0,,GS040,,,0,1,,0,0,0,0,0,0,0
observe,349.477,0.119938,48.0653,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.498,0.121169,27.7723,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.507,1.05656,104.716,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.527,0.112267,19.8648,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.549,0.114161,31.8165,,0,,,,,0,1,,0,0,0,0,0,0,0
known,349.57833,-0.6818,80.0001,,0,,FA652,,,0,1,,0,0,0,0,0,0,0
no_radio,349.651,-0.1491,113.162,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,349.712,0.11198,100.341,,0,,GS041,,,0,1,,0,0,0,0,0,0,0
no_radio,349.72,0.120554,29.2311,,0,,,,,0,1,,0,0,0,0,0,0,0
known,349.726,-0.769102,1157.93,,1,G349.830-00.530; G349.840-00.537,,,,0,1,,0,0,0,0,0,0,0
observe,349.728,0.168105,114.725,,0,,GS042,,,0,1,,0,0,0,0,0,0,0
no_radio,349.739,-1.13001,583.289,,0,,NR115; SHRDS950,,,0,1,,0,0,0,0,0,0,0
observe,349.776,0.116485,101.9,,0,,GS043,,,0,1,,0,0,0,0,0,0,0
known,349.814,-0.624123,331.91,,0,,G349.830-00.530; G349.840-00.537,,,0,1,,0,0,0,0,0,0,0
known,349.831,-0.540878,149.866,,0,,G349.830-00.530; G349.840-00.537,,,0,1,,0,0,0,0,0,0,0
observe,349.86,0.0623201,193.936,,0,,GS044,,,0,1,,0,0,0,0,0,0,0
observe,349.894,0.145206,189.033,,0,,GS045,,,0,1,,0,0,0,0,0,0,0
no_radio,349.901,0.0598193,31.3556,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,349.901,0.236308,20.5043,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,349.905,0.162354,58.2813,,0,,,,,0,1,,0,0,0,0,0,0,0
known,349.925,0.0823269,34.0564,,0,,FA648,,,0,1,,0,0,0,0,0,0,0
no_radio,349.944,0.0926876,42.7466,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,349.981,-0.449086,436.395,,0,,GS046,,,0,1,,0,0,0,0,0,0,0
no_radio,349.99,-1.94308,330.616,,0,,NR116; SHRDS951,,,0,1,,0,0,0,0,0,0,0
no_radio,349.994,0.252206,19.1656,,0,,,,,0,1,,0,0,0,0,0,0,0
known,350.001,0.429588,39.9463,obs between,0,,FA001,,,0,1,,0,0,0,0,0,0,0
no_radio,350.011,-1.34368,86.4021,,0,,NR117; SHRDS952,,,0,1,,0,0,0,0,0,0,0
known,350.015,0.433697,39.9463,obs between,0,,FA001,,,0,1,,0,0,0,0,0,0,0
observe,350.05,-1.30772,157.787,,0,,NR118; SHRDS953,,,0,1,,0,0,0,0,0,0,0
no_radio,350.082,0.149695,65.7874,,0,,,,,0,1,,0,0,0,0,0,0,0
known,350.092,0.08715,39.6,obs between,0,,G350.129+00.088; G350.129+00.091,,,0,1,,0,0,0,0,0,0,0
no_radio,350.092,0.10019,20.6631,,1,G350.129+00.088; G350.129+00.091,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.094,0.107871,20.6631,,1,G350.129+00.088; G350.129+00.091,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.104,0.0876859,20.6631,,1,G350.129+00.088; G350.129+00.091,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.105,0.0644637,19.9939,,1,G350.129+00.088; G350.129+00.091,,,,0,1,,0,0,0,0,0,0,0
known,350.105,0.0814338,39.6,obs between,0,,G350.129+00.088; G350.129+00.091,,,0,1,,0,0,0,0,0,0,0
no_radio,350.112,0.0360612,34.5327,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.117,0.0675005,20.6631,,1,G350.129+00.088; G350.129+00.091,,,,0,1,,0,0,0,0,0,0,0
observe,350.117,0.126869,31.7036,,0,,,,,0,1,,0,0,0,0,0,0,0
known,350.127,0.0694654,62.3948,obs between,0,,G350.129+00.088; G350.129+00.091,,,0,1,,0,0,0,0,0,0,0
no_radio,350.172,0.02838,20.2496,,1,FA002,,,,0,1,,0,0,0,0,0,0,0
known,350.174,0.0151612,32.4,obs between,0,,FA002,,,0,1,,0,0,0,0,0,0,0
no_radio,350.18,0.014268,20.2496,,1,FA002,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.193,0.0282013,12.8615,,1,FA002,,,,0,1,,0,0,0,0,0,0,0
known,350.201,0.0139107,98.0672,obs between,0,,FA002,,,0,1,,0,0,0,0,0,0,0
no_radio,350.24,0.0623201,22.1829,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,350.24,0.654752,670.86,? faint if anything,0,,GS047,,,0,1,,0,0,0,0,0,0,0
no_radio,350.243,0.0926876,19.7862,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.245,0.0644637,22.1829,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.253,-0.938407,359.992,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.254,-0.268328,27.9457,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.275,0.119125,22.1829,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,350.276,-0.300253,114.66,,0,,GS048,,,0,1,,0,0,0,0,0,0,0
no_radio,350.277,0.112337,22.1829,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.281,-0.973748,40.5323,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.281,-0.0358384,20.4793,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.283,-0.51502,47.3671,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.286,0.0547161,62.8901,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.3,0.120346,46.4974,,0,,,,,0,1,,0,0,0,0,0,0,0
known,350.323,0.14199,82.1898,obs between,0,,FA003,,,0,1,,0,0,0,0,0,0,0
observe,350.325,-0.00755147,77.5152,,0,,,,,0,1,,0,0,0,0,0,0,0
known,350.328,0.090544,81.0215,,0,,G350.335+00.107,,,0,1,,0,0,0,0,0,0,0
no_radio,350.34,0.142705,22.6765,,1,FA003,,,,0,1,,0,0,0,0,0,0,0
known,350.34,0.164498,82.1898,obs between,0,,FA003,,,0,1,,0,0,0,0,0,0,0
no_radio,350.389,0.204869,22.7203,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,350.395,-0.0573842,48.3633,,0,,,,,0,1,,0,0,0,0,0,0,0
known,350.401,1.03733,372.018,,1,G350.524+00.960,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.403,-0.880502,36.9259,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,350.455,-0.384144,270.913,,0,,GS049,,,0,1,,0,0,0,0,0,0,0
known,350.482,0.951731,96.6172,between two,0,,G350.524+00.960,,,0,1,,0,0,0,0,0,0,0
known,350.505,0.956733,96.6172,between two,0,,G350.524+00.960,,,0,1,,0,0,0,0,0,0,0
no_radio,350.535,-0.345173,49.0555,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.582,-0.0738203,173.914,,0,,GS120,,,0,1,,0,0,0,0,0,0,0
known,350.594,1.14922,1413.65,,1,G350.524+00.960,NR119,,,0,1,,0,0,0,0,0,0,0
known,350.617,0.984048,574.856,,1,G350.524+00.960,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.635,0.0351489,38.104,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,350.675,0.832157,108.258,,1,G350.524+00.960,,,,0,1,,0,0,0,0,0,0,0
observe,350.68,-0.650081,428.482,,0,,GS050,,,0,1,,0,0,0,0,0,0,0
no_radio,350.693,-0.492155,33.4861,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.707,0.999416,86.4021,,0,,,,,0,1,,0,0,0,0,0,0,0
known,350.71,0.641912,737.981,,1,G351.063+00.662; G351.063+00.663,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.716,1.04462,50.8326,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,350.763,-0.857566,145.826,,0,,GS051,,,0,1,,0,0,0,0,0,0,0
observe,350.767,-0.273721,423.262,,0,,GS052,,,0,1,,0,0,0,0,0,0,0
known,350.769,-0.0780547,75.0106,,0,,FA006,,,0,1,,0,0,0,0,0,0,0
no_radio,350.77,-0.86246,41.6145,,0,,,,,0,1,,0,0,0,0,0,0,0
known,350.781,-0.0269447,93.7533,position off but beam got this source,0,,G350.813-00.019,,,0,1,,0,0,0,0,0,0,0
observe,350.801,-0.837436,120.376,,0,,GS053,,,0,1,,0,0,0,0,0,0,0
no_radio,350.85,-0.0394469,43.4847,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.871,0.763009,86.1253,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,350.889,0.728571,76.9622,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,350.958,0.358757,179.915,,0,,GS054,,,0,1,,0,0,0,0,0,0,0
known,350.991,-0.531929,500.757,,0,,G350.996-00.577,,,0,1,,0,0,0,0,0,0,0
known,350.995,0.654141,428.282,,0,,G351.063+00.662; G351.063+00.663,,,0,1,,0,0,0,0,0,0,0
no_radio,351.017,0.85653,59.9086,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,351.02,-0.842078,95.4405,,0,,,,,0,1,,0,0,0,0,0,0,0
known,351.025,0.156391,88.1917,,0,,FA007,,,0,1,,0,0,0,0,0,0,0
known,351.049,-0.323701,66.8638,,0,,FA008,,,0,1,,0,0,0,0,0,0,0
no_radio,351.094,0.800269,116.745,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,351.106,-0.123829,27.7586,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,351.122,-0.0985547,97.4527,,0,,GS055,,,0,1,,0,0,0,0,0,0,0
no_radio,351.125,-0.0632953,22.1365,,0,,,,,0,1,,0,0,0,0,0,0,0
known,351.13,0.449712,549.578,,0,,G351.201+00.483; G351.201+00.485,,,0,1,,0,0,0,0,0,0,0
no_radio,351.15311,0.62347366,68.149563,,1,G351.192+00.708; G351.193+00.709,,,,0,1,,0,0,0,0,0,0,0
known,351.17,0.70413,171.479,,0,,G351.192+00.708; G351.193+00.709,,,0,1,,0,0,0,0,0,0,0
no_radio,351.221,0.185363,27.3739,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,351.238,-0.0127475,50.3996,?,0,,GS056,,,0,1,,0,0,0,0,0,0,0
known,351.246,0.673018,131.546,,0,,G351.246+00.673,S8; NGC6334,,0,1,NGC6334,0,0,0,0,0,0,0
known,351.261,1.01627,114.822,,0,,FA009,,,0,1,,0,0,0,0,0,0,0
no_radio,351.263,0.164982,30.8237,,0,,,,,0,1,,0,0,0,0,0,0,0
known,351.311,0.663019,119.029,obs between,0,,G351.358+00.666; G351.358+00.667,S8; NGC6334,,0,1,NGC6334,0,0,0,0,0,0,0
observe,351.322,-0.148052,112.904,,0,,GS057,,,0,1,,0,0,0,0,0,0,0
known,351.348,0.593024,125.778,,1,G351.358+00.666; G351.358+00.667,,,,0,1,,0,0,0,0,0,0,0
